session_id,training_day,date,body_weight,mood,dchest,arms,waist,legs,shoulders,training_duration_minutes,sleep_hours,stress_level,program_phase,exercise,muscle_group,weight,reps,volume
1902,FULLBODY3,2024-02-22,109.7,tired,131.3,38.8,94.2,70.6,154.5,58.7,5.7,3,hypertrophy,Reverse Grip Lat Pulldown,back,977.5,9,8797.5
1716,FULLBODY3,2022-12-16,104.4,okay,126.4,37.2,87.9,67.7,144.9,61.4,7.5,1,hypertrophy,Seated Face Pull,shoulders,997.5,8,7980.0
878,FULLBODY2,2017-08-08,87.6,tired,104.7,30.9,75.2,56.2,122.4,57.1,6.9,2,hypertrophy,Leg Extension,quads,530.0,12,6360.0
809,FULLBODY2,2017-02-27,86.5,good,103.0,30.4,73.3,56.0,123.3,61.1,9.7,1,deload,Crunch,core,357.5,10,3575.0
1291,FULLBODY1,2020-03-28,96.0,good,114.1,34.0,81.9,63.2,135.4,60.3,10.0,1,hypertrophy,Barbell Bench Press,chest,1030.0,6,6180.0
657,FULLBODY3,2016-03-10,82.3,good,97.8,28.6,72.3,54.2,114.5,57.3,8.1,2,deload,Seated Face Pull,shoulders,337.5,9,3037.5
380,FULLBODY2,2014-06-04,75.8,okay,90.0,26.8,63.3,49.3,104.3,57.9,7.0,2,hypertrophy,Dumbbell Skull Crusher,triceps,230.0,12,2760.0
21,FULLBODY3,2012-02-17,70.9,tired,84.1,24.9,60.6,45.5,97.3,59.4,6.4,2,hypertrophy,Dumbbell Incline Press,chest,42.5,12,510.0
372,FULLBODY3,2014-05-15,75.1,good,91.3,26.5,65.4,49.3,106.4,72.5,8.5,3,hypertrophy,Dumbbell Walking Lunge,legs,247.5,7,1732.5
958,FULLBODY1,2018-02-11,89.7,okay,108.7,30.5,76.5,60.9,124.0,63.1,7.8,3,hypertrophy,Lat Pulldown,back,470.0,10,4700.0
197,FULLBODY2,2013-04-03,71.4,tired,85.2,24.8,60.4,47.1,98.4,63.2,6.0,4,hypertrophy,Crunch,core,162.5,6,975.0
525,FULLBODY3,2015-05-07,78.8,okay,94.1,27.2,66.3,52.1,108.5,55.3,7.8,1,hypertrophy,Lying Leg Curl,hamstrings,395.0,6,2370.0
1380,FULLBODY3,2020-10-21,96.6,tired,113.4,34.0,81.2,63.7,136.9,59.0,6.3,3,hypertrophy,Dumbbell Lateral Raise,shoulders,867.5,11,9542.5
1980,FULLBODY3,2024-08-21,110.4,good,132.3,37.7,93.6,73.2,154.4,56.8,8.5,2,hypertrophy,Reverse Grip Lat Pulldown,back,1302.5,7,9117.5
909,FULLBODY3,2017-10-18,87.2,tired,104.1,30.8,74.4,57.3,119.8,55.1,7.0,3,hypertrophy,Lying Leg Curl,hamstrings,572.5,7,4007.5
1874,FULLBODY2,2023-12-18,108.6,good,129.3,38.1,93.0,71.4,153.2,53.6,8.8,2,hypertrophy,Dumbbell Skull Crusher,triceps,1097.5,12,13170.0
678,FULLBODY3,2016-04-28,84.2,tired,104.1,28.9,70.9,54.4,116.8,50.9,4.7,6,hypertrophy,Reverse Grip Lat Pulldown,back,575.0,6,3450.0
163,FULLBODY1,2013-01-13,72.3,okay,86.6,26.0,61.6,46.9,102.0,66.2,7.8,1,hypertrophy,Assisted Dip,triceps,112.5,9,1012.5
1493,FULLBODY2,2021-07-12,99.8,tired,119.0,33.9,83.2,63.8,140.5,65.4,6.1,5,hypertrophy,Crunch,core,610.0,11,6710.0
1054,FULLBODY1,2018-09-24,92.7,tired,111.7,32.8,78.5,60.5,131.3,64.8,6.4,3,hypertrophy,Romanian Deadlift,hamstrings,502.5,10,5025.0
256,FULLBODY1,2013-08-18,72.6,okay,89.1,25.4,62.6,48.7,101.2,61.4,7.7,3,hypertrophy,Lat Pulldown,back,240.0,6,1440.0
1607,FULLBODY2,2022-04-06,100.7,okay,120.7,34.4,85.5,66.4,140.7,64.2,7.4,2,hypertrophy,Overhead Press,shoulders,1137.5,10,11375.0
664,FULLBODY1,2016-03-26,82.7,good,98.4,30.0,70.0,54.4,116.4,69.6,8.0,1,hypertrophy,Standing Calf Raise,calves,462.5,9,4162.5
1082,FULLBODY2,2018-11-26,92.7,okay,112.2,32.4,80.1,60.1,130.1,65.9,7.3,2,hypertrophy,Overhead Press,shoulders,977.5,8,7820.0
66,FULLBODY3,2012-05-30,70.8,okay,83.3,25.4,59.4,46.6,96.5,63.1,7.7,3,hypertrophy,Seated Face Pull,shoulders,72.5,6,435.0
874,FULLBODY1,2017-07-31,87.3,good,104.8,31.5,73.3,55.1,122.0,63.9,8.3,2,hypertrophy,Assisted Dip,triceps,590.0,7,4130.0
1169,FULLBODY2,2019-06-17,94.9,okay,113.5,33.2,80.4,62.5,134.6,66.6,7.0,2,deload,Leg Extension,quads,722.5,12,8670.0
136,FULLBODY1,2012-11-12,72.8,good,87.7,25.0,62.4,47.5,101.9,62.0,9.2,1,hypertrophy,Romanian Deadlift,hamstrings,75.0,12,900.0
1362,FULLBODY3,2020-09-11,96.4,tired,115.2,34.0,81.9,61.0,133.9,60.2,5.4,6,hypertrophy,Dumbbell Incline Press,chest,880.0,11,9680.0
911,FULLBODY2,2017-10-24,87.5,okay,103.8,30.3,75.1,57.6,123.4,57.3,7.5,4,hypertrophy,Deadlift,back,690.0,7,4830.0
662,FULLBODY2,2016-03-22,82.7,good,98.9,29.9,71.2,54.0,114.3,59.3,8.9,1,hypertrophy,Overhead Press,shoulders,407.5,12,4890.0
1052,FULLBODY2,2018-09-18,92.5,tired,112.0,31.7,78.7,61.0,128.6,59.3,5.1,4,hypertrophy,Overhead Press,shoulders,695.0,11,7645.0
847,FULLBODY1,2017-05-28,86.4,okay,104.0,31.1,73.7,57.2,119.5,58.3,7.5,1,hypertrophy,Romanian Deadlift,hamstrings,595.0,7,4165.0
863,FULLBODY2,2017-07-03,86.9,okay,104.3,29.6,73.7,57.1,123.8,63.2,7.5,3,hypertrophy,Dumbbell Skull Crusher,triceps,512.5,12,6150.0
64,FULLBODY1,2012-05-28,70.9,okay,83.7,25.0,58.7,46.1,98.3,58.1,7.8,2,hypertrophy,Back Squat,legs,100.0,7,700.0
952,FULLBODY1,2018-01-29,89.7,okay,108.1,31.5,75.9,58.1,124.0,64.9,7.6,3,hypertrophy,Lat Pulldown,back,777.5,6,4665.0
1400,FULLBODY2,2020-12-07,96.8,good,115.9,34.0,82.6,63.3,135.2,62.4,8.0,2,hypertrophy,Overhead Press,shoulders,830.0,12,9960.0
1491,FULLBODY3,2021-07-09,100.1,okay,119.9,35.4,85.7,65.3,141.6,63.8,7.2,3,hypertrophy,Dumbbell Walking Lunge,legs,830.0,8,6640.0
1262,FULLBODY2,2020-01-21,95.5,tired,115.0,32.2,81.0,62.0,132.7,64.3,6.3,3,hypertrophy,Cable Flye,chest,632.5,9,5692.5
1293,FULLBODY3,2020-04-03,96.1,okay,114.5,33.6,83.6,63.0,132.7,70.7,7.7,4,hypertrophy,Reverse Grip Lat Pulldown,back,607.5,10,6075.0
548,FULLBODY2,2015-07-01,79.8,good,95.7,27.8,67.5,51.8,112.0,61.4,8.2,1,hypertrophy,Overhead Press,shoulders,507.5,8,4060.0
1880,FULLBODY2,2024-01-02,108.9,okay,129.5,37.7,93.2,71.1,151.2,69.5,7.9,3,hypertrophy,Dumbbell Skull Crusher,triceps,1102.5,12,13230.0
878,FULLBODY2,2017-08-08,87.6,tired,104.7,30.9,75.2,56.2,122.4,57.1,6.9,2,hypertrophy,Crunch,core,430.0,9,3870.0
1812,FULLBODY3,2023-07-26,107.6,tired,130.7,37.2,92.2,69.5,149.2,55.2,6.7,2,hypertrophy,Reverse Grip Lat Pulldown,back,1047.5,8,8380.0
907,FULLBODY1,2017-10-15,87.3,good,104.1,30.9,74.2,56.6,123.9,64.5,8.1,1,hypertrophy,Lat Pulldown,back,560.0,8,4480.0
1661,FULLBODY2,2022-08-10,104.0,good,122.8,35.9,88.4,67.3,145.2,62.3,8.1,3,hypertrophy,Deadlift,back,742.5,11,8167.5
280,FULLBODY1,2013-10-13,72.9,tired,86.0,25.4,61.1,46.9,102.0,58.4,6.5,3,hypertrophy,Standing Calf Raise,calves,342.5,6,2055.0
1324,FULLBODY1,2020-06-15,95.3,good,113.8,33.5,79.3,62.3,133.5,65.9,8.6,3,hypertrophy,Barbell Bench Press,chest,632.5,10,6325.0
23,FULLBODY2,2012-02-21,70.8,good,84.7,25.4,59.9,46.9,100.3,60.1,8.5,1,hypertrophy,Overhead Press,shoulders,52.5,8,420.0
1499,FULLBODY2,2021-07-26,100.4,good,120.0,35.4,84.7,64.4,140.6,67.3,8.4,1,hypertrophy,Overhead Press,shoulders,885.0,12,10620.0
1594,FULLBODY1,2022-03-05,100.6,good,121.5,34.6,85.7,63.5,140.4,54.5,8.1,2,hypertrophy,Standing Calf Raise,calves,750.0,12,9000.0
655,FULLBODY1,2016-03-06,82.1,tired,97.8,28.7,68.7,52.3,115.6,64.0,6.5,4,hypertrophy,Back Squat,legs,395.0,10,3950.0
156,FULLBODY3,2012-12-28,72.5,tired,86.4,25.6,61.6,48.0,102.3,65.8,5.9,4,hypertrophy,Seated Face Pull,shoulders,105.0,8,840.0
865,FULLBODY1,2017-07-08,86.8,good,104.8,30.0,74.1,56.6,122.8,64.8,9.3,1,deload,Barbell Bench Press,chest,605.0,7,4235.0
1833,FULLBODY3,2023-09-15,107.6,tired,130.6,37.4,91.5,69.9,147.8,66.1,6.0,5,deload,Barbell Hip Thrust,glutes,1117.5,12,13410.0
1304,FULLBODY2,2020-04-28,95.4,okay,114.1,33.5,80.7,62.9,134.4,63.5,7.9,2,hypertrophy,Overhead Press,shoulders,777.5,12,9330.0
1136,FULLBODY2,2019-04-02,93.9,good,113.9,32.6,80.8,61.5,130.2,54.0,9.0,1,hypertrophy,Crunch,core,650.0,8,5200.0
240,FULLBODY3,2013-07-11,72.0,okay,85.2,24.9,62.7,46.1,100.4,60.0,7.7,1,hypertrophy,Dumbbell Incline Press,chest,187.5,11,2062.5
967,FULLBODY1,2018-03-03,90.2,good,107.2,31.0,77.9,60.7,125.9,69.2,8.1,2,hypertrophy,Barbell Bench Press,chest,532.5,9,4792.5
1676,FULLBODY2,2022-09-14,104.3,okay,125.7,36.5,89.2,67.2,145.4,61.2,7.2,2,hypertrophy,Dumbbell Skull Crusher,triceps,1312.5,9,11812.5
917,FULLBODY2,2017-11-07,87.7,good,105.1,31.1,73.3,57.2,123.7,65.9,9.6,1,hypertrophy,Cable Flye,chest,597.5,7,4182.5
1913,FULLBODY2,2024-03-19,110.0,tired,132.1,38.3,93.5,72.3,153.9,67.8,7.0,3,deload,Cable Flye,chest,1402.5,6,8415.0
333,FULLBODY3,2014-02-13,73.8,tired,88.1,27.0,62.1,48.4,103.1,65.2,6.7,3,hypertrophy,Reverse Grip Lat Pulldown,back,262.5,7,1837.5
1014,FULLBODY3,2018-06-20,90.9,okay,109.3,31.0,78.6,58.6,127.2,49.1,8.0,2,hypertrophy,Dumbbell Lateral Raise,shoulders,702.5,10,7025.0
1719,FULLBODY3,2022-12-23,104.6,tired,124.9,36.6,90.5,69.4,144.4,62.0,5.0,6,hypertrophy,Dumbbell Walking Lunge,legs,1270.0,6,7620.0
1574,FULLBODY2,2022-01-18,100.2,good,120.8,35.2,86.3,64.2,141.2,73.0,8.3,1,hypertrophy,Dumbbell Skull Crusher,triceps,1115.0,10,11150.0
922,FULLBODY1,2017-11-18,88.3,tired,105.9,31.0,76.0,58.1,123.4,68.9,6.3,6,hypertrophy,Romanian Deadlift,hamstrings,637.5,7,4462.5
246,FULLBODY3,2013-07-26,72.0,tired,85.1,25.8,63.1,46.3,100.7,53.1,6.9,5,hypertrophy,Dumbbell Walking Lunge,legs,170.0,7,1190.0
1413,FULLBODY3,2021-01-08,97.3,good,118.1,33.2,82.7,64.0,138.1,56.7,9.0,1,hypertrophy,Lying Leg Curl,hamstrings,880.0,7,6160.0
1311,FULLBODY3,2020-05-14,95.2,good,114.7,33.5,80.7,61.9,133.1,65.9,8.7,2,hypertrophy,Reverse Grip Lat Pulldown,back,1025.0,6,6150.0
1198,FULLBODY1,2019-08-24,95.1,good,114.6,33.4,80.8,60.4,134.6,58.9,8.5,2,hypertrophy,Lat Pulldown,back,830.0,7,5810.0
1348,FULLBODY1,2020-08-10,96.4,tired,116.6,33.0,82.4,63.9,135.0,63.1,6.4,3,hypertrophy,Assisted Dip,triceps,755.0,8,6040.0
548,FULLBODY2,2015-07-01,79.8,good,95.7,27.8,67.5,51.8,112.0,61.4,8.2,1,hypertrophy,Chest-Supported TBar-Row,back,407.5,7,2852.5
900,FULLBODY3,2017-09-28,87.3,okay,106.8,29.8,73.9,55.4,121.0,64.7,7.5,3,hypertrophy,Lying Leg Curl,hamstrings,660.0,6,3960.0
479,FULLBODY2,2015-01-21,77.1,good,93.2,26.8,64.3,50.3,109.3,62.0,8.7,1,hypertrophy,Chest-Supported TBar-Row,back,427.5,6,2565.0
1904,FULLBODY2,2024-02-27,109.7,tired,131.2,37.8,93.4,71.9,154.1,57.2,6.4,4,hypertrophy,Dumbbell Skull Crusher,triceps,1490.0,9,13410.0
1312,FULLBODY1,2020-05-17,95.2,good,115.8,33.0,82.5,61.9,133.6,69.0,9.2,1,hypertrophy,Back Squat,legs,752.5,10,7525.0
1431,FULLBODY3,2021-02-18,98.0,tired,118.2,35.1,82.6,64.5,137.5,61.2,6.9,3,hypertrophy,Barbell Hip Thrust,glutes,1072.5,10,10725.0
84,FULLBODY3,2012-07-13,71.7,good,85.0,24.9,60.6,45.3,100.3,58.6,8.9,1,hypertrophy,Lying Leg Curl,hamstrings,87.5,6,525.0
1336,FULLBODY1,2020-07-13,95.9,tired,116.2,33.4,82.1,62.0,134.4,64.2,6.5,3,hypertrophy,Barbell Bench Press,chest,710.0,9,6390.0
1905,FULLBODY3,2024-02-28,110.0,okay,132.4,39.8,94.9,70.9,154.5,53.9,7.6,2,deload,Barbell Hip Thrust,glutes,1392.5,10,13925.0
1442,FULLBODY2,2021-03-17,99.1,good,118.7,34.5,85.2,63.5,138.1,65.2,9.5,1,hypertrophy,Cable Flye,chest,915.0,7,6405.0
428,FULLBODY2,2014-09-24,76.6,good,93.3,27.0,64.3,50.2,107.9,57.1,8.2,1,hypertrophy,Overhead Press,shoulders,455.0,7,3185.0
1858,FULLBODY1,2023-11-11,108.5,okay,129.8,37.1,92.8,72.1,153.3,69.3,7.4,3,hypertrophy,Romanian Deadlift,hamstrings,965.0,9,8685.0
1581,FULLBODY3,2022-02-04,100.6,good,120.2,35.2,86.1,64.3,139.6,63.7,8.7,1,hypertrophy,Seated Face Pull,shoulders,920.0,8,7360.0
1775,FULLBODY2,2023-05-01,106.4,good,129.5,37.8,91.0,69.9,150.8,57.1,9.2,2,hypertrophy,Crunch,core,990.0,8,7920.0
1370,FULLBODY2,2020-09-28,96.5,okay,116.2,34.5,83.6,62.8,136.7,67.9,7.7,1,hypertrophy,Cable Flye,chest,875.0,7,6125.0
38,FULLBODY2,2012-03-28,70.5,okay,84.5,23.9,59.8,46.0,98.2,62.1,7.4,3,hypertrophy,Crunch,core,22.5,12,270.0
1579,FULLBODY1,2022-01-29,100.5,tired,117.4,34.5,84.6,66.8,141.1,58.4,6.8,4,hypertrophy,Lat Pulldown,back,1255.0,6,7530.0
970,FULLBODY1,2018-03-10,90.2,good,106.8,31.4,77.2,59.4,127.2,68.4,8.1,1,hypertrophy,Standing Calf Raise,calves,517.5,11,5692.5
1704,FULLBODY3,2022-11-17,104.4,okay,124.2,35.6,88.7,67.2,146.5,55.8,7.7,2,hypertrophy,Reverse Grip Lat Pulldown,back,1125.0,7,7875.0
1448,FULLBODY2,2021-03-30,99.2,okay,118.9,34.1,84.4,65.0,137.4,68.6,7.2,2,hypertrophy,Chest-Supported TBar-Row,back,1160.0,6,6960.0
553,FULLBODY1,2015-07-13,79.6,okay,94.4,27.6,66.4,52.3,112.6,70.2,7.7,2,deload,Back Squat,legs,280.0,12,3360.0
1491,FULLBODY3,2021-07-09,100.1,okay,119.9,35.4,85.7,65.3,141.6,63.8,7.2,3,hypertrophy,Dumbbell Lateral Raise,shoulders,862.5,12,10350.0
1514,FULLBODY2,2021-08-31,100.2,tired,121.3,35.3,86.9,65.7,141.2,60.8,5.9,5,hypertrophy,Overhead Press,shoulders,895.0,12,10740.0
897,FULLBODY3,2017-09-20,87.5,good,105.1,30.4,73.9,57.1,122.8,58.6,8.4,2,deload,Reverse Grip Lat Pulldown,back,402.5,11,4427.5
1737,FULLBODY3,2023-02-01,104.8,okay,126.0,36.3,89.5,67.9,146.7,56.7,7.2,3,deload,Seated Face Pull,shoulders,805.0,10,8050.0
1961,FULLBODY2,2024-07-08,110.5,okay,132.3,37.8,92.4,72.4,155.7,67.0,7.2,3,deload,Cable Flye,chest,1440.0,6,8640.0
531,FULLBODY3,2015-05-22,79.1,good,93.8,28.0,69.4,52.2,109.7,62.0,8.7,2,hypertrophy,Dumbbell Incline Press,chest,337.5,12,4050.0
1206,FULLBODY3,2019-09-13,95.3,okay,114.3,34.0,81.5,61.4,134.3,58.5,7.0,3,hypertrophy,Barbell Hip Thrust,glutes,767.5,12,9210.0
1399,FULLBODY1,2020-12-07,96.8,tired,117.1,33.7,80.8,63.2,137.3,64.6,6.8,5,hypertrophy,Back Squat,legs,802.5,10,8025.0
219,FULLBODY3,2013-05-23,71.9,good,86.9,24.9,61.7,44.7,99.5,66.5,8.3,2,hypertrophy,Barbell Hip Thrust,glutes,180.0,12,2160.0
1971,FULLBODY3,2024-08-02,110.4,tired,132.3,38.7,93.0,70.8,154.4,59.9,5.6,4,hypertrophy,Reverse Grip Lat Pulldown,back,1135.0,8,9080.0
132,FULLBODY3,2012-10-31,72.5,good,87.2,25.9,63.0,48.5,100.8,66.7,8.1,1,hypertrophy,Lying Leg Curl,hamstrings,120.0,6,720.0
1571,FULLBODY2,2022-01-12,100.1,tired,120.3,34.5,85.0,63.9,140.3,59.8,5.2,4,hypertrophy,Dumbbell Skull Crusher,triceps,927.5,12,11130.0
1048,FULLBODY1,2018-09-09,92.3,good,109.6,32.1,80.1,61.2,128.4,58.6,8.8,1,hypertrophy,Back Squat,legs,685.0,9,6165.0
624,FULLBODY3,2015-12-23,81.2,tired,97.4,28.8,70.2,52.8,114.8,64.9,4.9,6,hypertrophy,Barbell Hip Thrust,glutes,612.5,8,4900.0
96,FULLBODY3,2012-08-08,71.8,tired,87.2,25.3,61.3,45.2,101.1,58.8,6.4,5,hypertrophy,Seated Face Pull,shoulders,47.5,12,570.0
515,FULLBODY2,2015-04-13,78.8,tired,94.3,28.0,66.8,52.1,110.2,57.6,6.9,2,hypertrophy,Dumbbell Skull Crusher,triceps,337.5,11,3712.5
730,FULLBODY1,2016-08-29,83.9,tired,102.1,29.8,70.7,54.2,116.6,68.3,6.1,5,hypertrophy,Standing Calf Raise,calves,402.5,11,4427.5
1444,FULLBODY1,2021-03-20,99.2,good,119.7,34.6,84.8,63.0,140.0,62.6,8.1,2,hypertrophy,Barbell Bench Press,chest,982.5,7,6877.5
1803,FULLBODY3,2023-07-06,107.6,okay,129.4,37.3,92.1,68.8,152.0,59.9,7.7,1,hypertrophy,Dumbbell Walking Lunge,legs,1327.5,6,7965.0
750,FULLBODY3,2016-10-13,84.4,tired,101.6,29.2,70.0,54.3,117.6,61.5,6.9,3,hypertrophy,Dumbbell Lateral Raise,shoulders,442.5,12,5310.0
1027,FULLBODY1,2018-07-21,91.1,okay,110.7,32.0,76.5,58.1,128.3,56.5,7.7,2,hypertrophy,Barbell Bench Press,chest,565.0,9,5085.0
371,FULLBODY2,2014-05-14,75.2,okay,90.6,26.6,63.0,50.3,105.0,61.9,7.4,4,hypertrophy,Overhead Press,shoulders,235.0,12,2820.0
844,FULLBODY1,2017-05-21,86.3,tired,103.3,30.8,73.6,55.8,119.5,59.1,6.0,2,hypertrophy,Standing Calf Raise,calves,415.0,12,4980.0
1425,FULLBODY3,2021-02-03,97.9,good,117.9,33.9,83.6,64.3,138.2,54.5,8.1,2,deload,Dumbbell Lateral Raise,shoulders,825.0,12,9900.0
930,FULLBODY3,2017-12-07,88.5,tired,105.9,31.3,74.7,56.8,124.1,57.6,5.2,6,hypertrophy,Lying Leg Curl,hamstrings,685.0,6,4110.0
1020,FULLBODY3,2018-07-06,91.0,okay,108.2,31.4,76.5,59.2,128.9,65.6,7.6,3,hypertrophy,Dumbbell Walking Lunge,legs,760.0,6,4560.0
330,FULLBODY3,2014-02-07,74.0,tired,90.1,26.7,63.5,48.2,99.6,75.0,6.8,2,hypertrophy,Seated Face Pull,shoulders,232.5,7,1627.5
1258,FULLBODY1,2020-01-12,95.4,okay,116.4,32.9,84.6,62.3,136.1,55.7,7.5,3,hypertrophy,Standing Calf Raise,calves,910.0,8,7280.0
528,FULLBODY3,2015-05-15,79.2,good,94.9,28.5,66.9,52.0,109.6,65.6,9.1,1,hypertrophy,Dumbbell Incline Press,chest,447.5,9,4027.5
99,FULLBODY3,2012-08-15,71.9,tired,86.0,24.9,61.0,47.7,102.2,52.5,6.3,5,hypertrophy,Dumbbell Incline Press,chest,110.0,10,1100.0
88,FULLBODY1,2012-07-22,71.8,okay,85.2,25.3,60.4,46.2,98.3,54.0,7.0,3,hypertrophy,Romanian Deadlift,hamstrings,97.5,7,682.5
1024,FULLBODY1,2018-07-14,91.2,tired,107.7,32.9,77.5,58.7,125.8,57.3,6.9,3,hypertrophy,Dumbbell Supinated Curl,biceps,677.5,7,4742.5
1580,FULLBODY2,2022-01-31,100.6,good,120.6,34.7,85.3,67.4,141.3,65.0,8.9,1,hypertrophy,Dumbbell Skull Crusher,triceps,932.5,12,11190.0
458,FULLBODY2,2014-12-02,77.1,okay,91.6,26.4,64.4,49.8,106.6,59.7,7.7,2,hypertrophy,Overhead Press,shoulders,285.0,12,3420.0
1495,FULLBODY1,2021-07-17,99.8,good,119.9,34.1,84.4,65.1,140.5,63.4,8.4,1,hypertrophy,Barbell Bench Press,chest,892.5,8,7140.0
948,FULLBODY3,2018-01-17,89.6,good,105.7,30.9,77.6,59.0,126.6,63.9,8.0,2,hypertrophy,Dumbbell Walking Lunge,legs,707.5,6,4245.0
591,FULLBODY3,2015-10-09,80.0,tired,96.3,28.0,67.3,50.4,111.3,64.9,6.7,4,hypertrophy,Dumbbell Lateral Raise,shoulders,355.0,12,4260.0
272,FULLBODY2,2013-09-25,72.9,tired,87.5,25.3,62.9,47.0,105.1,67.4,6.9,1,hypertrophy,Overhead Press,shoulders,182.5,12,2190.0
41,FULLBODY2,2012-04-02,70.5,good,83.5,24.9,60.6,46.3,97.4,62.4,9.2,1,deload,Chest-Supported TBar-Row,back,60.0,9,540.0
37,FULLBODY1,2012-03-25,70.7,tired,85.7,25.1,59.6,46.3,98.2,58.8,5.5,3,hypertrophy,Dumbbell Supinated Curl,biceps,25.0,11,275.0
1887,FULLBODY3,2024-01-18,109.1,good,131.7,38.2,93.7,72.4,150.8,64.3,9.2,1,hypertrophy,Dumbbell Walking Lunge,legs,1387.5,6,8325.0
707,FULLBODY2,2016-07-06,84.3,tired,101.4,30.6,70.1,55.0,117.5,64.5,6.2,3,hypertrophy,Overhead Press,shoulders,435.0,12,5220.0
404,FULLBODY2,2014-07-28,76.2,good,92.7,26.1,65.1,49.1,105.7,61.8,8.4,1,hypertrophy,Overhead Press,shoulders,275.0,11,3025.0
504,FULLBODY3,2015-03-19,78.0,good,94.3,27.7,67.9,50.6,110.0,56.8,8.6,1,hypertrophy,Seated Face Pull,shoulders,392.5,6,2355.0
1933,FULLBODY1,2024-05-05,110.0,tired,130.9,38.1,91.8,70.8,154.6,67.1,6.9,4,hypertrophy,Standing Calf Raise,calves,912.5,12,10950.0
747,FULLBODY3,2016-10-07,84.3,tired,101.3,29.4,71.9,56.0,117.6,61.6,6.3,3,hypertrophy,Dumbbell Incline Press,chest,462.5,12,5550.0
327,FULLBODY3,2014-01-29,73.7,good,89.3,26.1,63.5,47.8,103.1,59.5,8.4,1,hypertrophy,Barbell Hip Thrust,glutes,260.0,11,2860.0
867,FULLBODY3,2017-07-14,86.7,tired,103.2,30.3,73.8,56.3,119.7,67.8,5.9,5,hypertrophy,Dumbbell Incline Press,chest,585.0,11,6435.0
1155,FULLBODY3,2019-05-15,94.2,okay,113.1,32.6,79.7,63.3,131.2,59.2,7.9,1,hypertrophy,Dumbbell Walking Lunge,legs,732.5,7,5127.5
665,FULLBODY2,2016-03-30,82.6,okay,98.8,28.9,70.1,53.5,115.7,68.1,7.3,4,deload,Dumbbell Skull Crusher,triceps,400.0,12,4800.0
715,FULLBODY1,2016-07-23,84.1,tired,101.3,29.0,71.7,54.4,118.6,67.5,6.1,2,hypertrophy,Lat Pulldown,back,400.0,9,3600.0
959,FULLBODY2,2018-02-14,89.6,okay,107.8,31.4,75.8,58.9,125.7,57.7,7.7,4,hypertrophy,Cable Flye,chest,625.0,7,4375.0
1980,FULLBODY3,2024-08-21,110.4,good,132.3,37.7,93.6,73.2,154.4,56.8,8.5,2,hypertrophy,Lying Leg Curl,hamstrings,1227.5,7,8592.5
1240,FULLBODY1,2019-12-01,95.3,okay,113.7,32.3,81.9,63.7,133.0,58.8,7.8,1,hypertrophy,Romanian Deadlift,hamstrings,657.5,9,5917.5
1487,FULLBODY2,2021-06-30,100.2,okay,120.4,34.7,86.6,65.2,138.6,66.5,7.9,3,hypertrophy,Overhead Press,shoulders,957.5,11,10532.5
774,FULLBODY3,2016-12-08,85.9,okay,100.8,30.7,75.2,55.0,120.2,61.9,7.9,2,hypertrophy,Dumbbell Lateral Raise,shoulders,455.0,12,5460.0
68,FULLBODY2,2012-06-04,70.9,good,85.3,24.6,59.0,45.5,97.9,64.0,8.4,4,hypertrophy,Dumbbell Skull Crusher,triceps,52.5,11,577.5
366,FULLBODY3,2014-05-01,75.1,good,90.0,26.7,63.6,50.4,103.9,64.6,8.8,1,hypertrophy,Dumbbell Walking Lunge,legs,285.0,6,1710.0
1156,FULLBODY1,2019-05-18,94.3,tired,113.0,33.6,79.9,61.3,131.5,64.5,6.4,3,hypertrophy,Lat Pulldown,back,622.5,9,5602.5
2,FULLBODY2,2012-01-03,70.0,tired,86.1,24.6,59.7,44.8,97.6,60.2,5.8,4,hypertrophy,Deadlift,back,80.4,10,804.0
916,FULLBODY1,2017-11-04,87.6,tired,104.6,29.5,75.6,57.3,123.8,53.4,6.2,2,hypertrophy,Dumbbell Supinated Curl,biceps,695.0,6,4170.0
1834,FULLBODY1,2023-09-17,107.6,tired,129.1,37.5,92.4,68.8,149.6,66.7,6.5,2,hypertrophy,Standing Calf Raise,calves,1300.0,8,10400.0
1784,FULLBODY2,2023-05-23,106.9,good,127.6,38.1,89.9,70.8,149.9,59.1,8.6,2,hypertrophy,Cable Flye,chest,1317.5,6,7905.0
793,FULLBODY1,2017-01-22,86.2,good,103.7,30.8,73.1,55.8,118.6,65.0,8.2,1,deload,Lat Pulldown,back,562.5,7,3937.5
347,FULLBODY2,2014-03-18,75.1,okay,90.5,27.8,64.4,48.2,104.1,65.7,7.2,2,hypertrophy,Cable Flye,chest,207.5,8,1660.0
964,FULLBODY1,2018-02-26,89.9,okay,108.6,31.3,76.5,58.3,125.1,64.3,7.7,3,hypertrophy,Romanian Deadlift,hamstrings,517.5,9,4657.5
1430,FULLBODY2,2021-02-15,98.0,okay,118.5,35.0,83.1,64.8,136.2,65.6,7.1,4,hypertrophy,Leg Extension,quads,875.0,12,10500.0
1927,FULLBODY1,2024-04-20,109.4,okay,130.4,39.5,91.4,70.8,153.2,65.2,7.1,2,hypertrophy,Lat Pulldown,back,1517.5,6,9105.0
325,FULLBODY1,2014-01-27,73.6,tired,88.7,26.2,63.9,48.2,100.0,64.3,6.2,2,hypertrophy,Dumbbell Supinated Curl,biceps,172.5,9,1552.5
